1,0.256951038327
2,0.264453839122
3,0.248096700297
4,0.248412982252
5,0.248213895735
6,0.244252642579
7,0.235127165907
8,0.234630331054
9,0.237602419459
10,0.231613395624
11,0.265912585109
12,0.266201458869
